"TabName","AssumptionID","Address","Section","DataType","DefaultValue","Description"
"Other Expense Detail","OED_NP_REG","$D$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$E$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$F$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$G$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$H$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$I$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$J$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$K$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$L$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$M$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$N$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$O$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$P$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$Q$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$R$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$S$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$T$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$U$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$V$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$W$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$X$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$Y$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$Z$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_REG","$AA$41","Other Expense Detail","Number","7500",""
"Other Expense Detail","OED_NP_CATMODEL","$C$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$D$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$E$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$F$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$G$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$H$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$I$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$J$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$K$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$L$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$M$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$N$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$O$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$P$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$Q$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$R$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$S$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$T$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$U$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$V$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$W$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$X$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$Y$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$Z$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_CATMODEL","$AA$42","Other Expense Detail","Number","0",""
"Other Expense Detail","OED_NP_BOARD","$C$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$D$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$E$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$F$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$G$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$H$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$I$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$J$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$K$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$L$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$M$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$N$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$O$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$P$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$Q$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$R$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$S$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$T$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$U$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$V$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$W$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$X$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$Y$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$Z$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_BOARD","$AA$45","Other Expense Detail","Number","12500",""
"Other Expense Detail","OED_NP_INVESTOR","$C$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$D$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$E$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$F$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$G$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$H$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$I$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$J$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$K$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$L$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$M$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$N$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$O$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$P$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$Q$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$R$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$S$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$T$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$U$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$V$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$W$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$X$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$Y$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$Z$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_INVESTOR","$AA$46","Other Expense Detail","Number","2500",""
"Other Expense Detail","OED_NP_STARTUP","$C$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$D$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$E$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$F$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$G$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$H$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$I$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$J$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$K$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$L$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$M$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$N$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$O$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$P$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$Q$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$R$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$S$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$T$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$U$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$V$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$W$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$X$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$Y$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$Z$50","Other Expense Detail","Number","25000",""
"Other Expense Detail","OED_NP_STARTUP","$AA$50","Other Expense Detail","Number","25000",""
"Sales Funnel","SF_UNIVERSE","$C$5","Sales Funnel","Number","200",""
"Sales Funnel","SF_COH1_NAME","$B$9","Sales Funnel","Text","Property Direct",""
"Sales Funnel","SF_COH1_PCT","$C$9","Sales Funnel","Pct","0.3",""
"Sales Funnel","SF_COH1_AVGPREM","$E$9","Sales Funnel","Number","1500000",""
"Sales Funnel","SF_COH1_PRODUCT","$F$9","Sales Funnel","Text","Property",""
"Sales Funnel","SF_COH2_NAME","$B$10","Sales Funnel","Text","Casualty Programs",""
"Sales Funnel","SF_COH2_PCT","$C$10","Sales Funnel","Pct","0.25",""
"Sales Funnel","SF_COH2_AVGPREM","$E$10","Sales Funnel","Number","2000000",""
"Sales Funnel","SF_COH2_PRODUCT","$F$10","Sales Funnel","Text","Casualty",""
"Sales Funnel","SF_COH3_NAME","$B$11","Sales Funnel","Text","Specialty Lines",""
"Sales Funnel","SF_COH3_PCT","$C$11","Sales Funnel","Pct","0.25",""
"Sales Funnel","SF_COH3_AVGPREM","$E$11","Sales Funnel","Number","1000000",""
"Sales Funnel","SF_COH3_PRODUCT","$F$11","Sales Funnel","Text","Specialty",""
"Sales Funnel","SF_COH4_NAME","$B$12","Sales Funnel","Text","E&S Lines",""
"Sales Funnel","SF_COH4_PCT","$C$12","Sales Funnel","Pct","0.2",""
"Sales Funnel","SF_COH4_AVGPREM","$E$12","Sales Funnel","Number","1800000",""
"Sales Funnel","SF_COH4_PRODUCT","$F$12","Sales Funnel","Text","E&S",""
"Sales Funnel","SF_COH5_NAME","$B$13","Sales Funnel","Text","Cohort 5",""
"Sales Funnel","SF_COH5_PCT","$C$13","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH5_AVGPREM","$E$13","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH5_PRODUCT","$F$13","Sales Funnel","Text","",""
"Sales Funnel","SF_COH6_NAME","$B$14","Sales Funnel","Text","Cohort 6",""
"Sales Funnel","SF_COH6_PCT","$C$14","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH6_AVGPREM","$E$14","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH6_PRODUCT","$F$14","Sales Funnel","Text","",""
"Sales Funnel","SF_COH7_NAME","$B$15","Sales Funnel","Text","Cohort 7",""
"Sales Funnel","SF_COH7_PCT","$C$15","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH7_AVGPREM","$E$15","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH7_PRODUCT","$F$15","Sales Funnel","Text","",""
"Sales Funnel","SF_COH8_NAME","$B$16","Sales Funnel","Text","Cohort 8",""
"Sales Funnel","SF_COH8_PCT","$C$16","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH8_AVGPREM","$E$16","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH8_PRODUCT","$F$16","Sales Funnel","Text","",""
"Sales Funnel","SF_COH9_NAME","$B$17","Sales Funnel","Text","Cohort 9",""
"Sales Funnel","SF_COH9_PCT","$C$17","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH9_AVGPREM","$E$17","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH9_PRODUCT","$F$17","Sales Funnel","Text","",""
"Sales Funnel","SF_COH10_NAME","$B$18","Sales Funnel","Text","Cohort 10",""
"Sales Funnel","SF_COH10_PCT","$C$18","Sales Funnel","Pct","0",""
"Sales Funnel","SF_COH10_AVGPREM","$E$18","Sales Funnel","Number","0",""
"Sales Funnel","SF_COH10_PRODUCT","$F$18","Sales Funnel","Text","",""
"Sales Funnel","SF_CONTACT","$C$24","Sales Funnel","Pct","0.8",""
"Sales Funnel","SF_CONTACT","$D$24","Sales Funnel","Pct","0.75",""
"Sales Funnel","SF_CONTACT","$E$24","Sales Funnel","Pct","0.7",""
"Sales Funnel","SF_CONTACT","$F$24","Sales Funnel","Pct","0.65",""
"Sales Funnel","SF_CONTACT","$G$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_CONTACT","$H$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_CONTACT","$I$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_CONTACT","$J$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_CONTACT","$K$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_CONTACT","$L$24","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$C$25","Sales Funnel","Pct","0.6",""
"Sales Funnel","SF_QUALIFY","$D$25","Sales Funnel","Pct","0.55",""
"Sales Funnel","SF_QUALIFY","$E$25","Sales Funnel","Pct","0.5",""
"Sales Funnel","SF_QUALIFY","$F$25","Sales Funnel","Pct","0.45",""
"Sales Funnel","SF_QUALIFY","$G$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$H$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$I$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$J$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$K$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUALIFY","$L$25","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$C$26","Sales Funnel","Pct","0.4",""
"Sales Funnel","SF_QUOTE","$D$26","Sales Funnel","Pct","0.35",""
"Sales Funnel","SF_QUOTE","$E$26","Sales Funnel","Pct","0.3",""
"Sales Funnel","SF_QUOTE","$F$26","Sales Funnel","Pct","0.25",""
"Sales Funnel","SF_QUOTE","$G$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$H$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$I$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$J$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$K$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_QUOTE","$L$26","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$C$27","Sales Funnel","Pct","0.25",""
"Sales Funnel","SF_BIND","$D$27","Sales Funnel","Pct","0.2",""
"Sales Funnel","SF_BIND","$E$27","Sales Funnel","Pct","0.15",""
"Sales Funnel","SF_BIND","$F$27","Sales Funnel","Pct","0.1",""
"Sales Funnel","SF_BIND","$G$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$H$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$I$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$J$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$K$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND","$L$27","Sales Funnel","Pct","0",""
"Sales Funnel","SF_BIND_QTR","$C$28","Sales Funnel","Number","1",""
"Sales Funnel","SF_BIND_QTR","$D$28","Sales Funnel","Number","2",""
